T,TEMP1,TEMP2,TEMP3,TEMPMPU,ACCX,ACCY,ACCZ,LOAD
280.6,32.12,39.80,69.09,22.44,0.00,0.00,-0.01,0.30
280.6,32.12,39.98,69.09,22.48,0.00,-0.01,-0.02,0.31
280.7,32.12,39.80,68.97,22.29,0.00,-0.00,-0.01,0.30
280.8,32.12,39.63,68.97,22.48,0.00,-0.01,-0.00,0.30
280.9,32.33,39.63,68.97,22.39,-0.00,0.00,-0.01,0.29
281.0,32.12,39.80,68.84,22.48,0.01,0.00,-0.01,0.30
281.1,32.12,39.63,68.84,22.44,0.00,0.00,-0.01,0.31
281.2,32.12,39.63,68.84,22.39,0.00,-0.00,-0.01,0.30
281.3,32.12,39.80,68.72,22.39,-0.00,-0.00,-0.02,0.32
281.4,32.12,39.63,68.72,22.44,-0.00,-0.00,-0.01,0.32
281.5,32.33,39.80,68.72,22.48,0.00,-0.00,-0.01,0.31
281.5,32.33,39.80,68.72,22.44,-0.00,0.00,-0.01,0.30
281.6,32.12,39.63,68.59,22.48,0.00,-0.00,-0.02,0.30
281.7,32.12,39.80,68.59,22.53,-0.00,-0.01,-0.01,0.31
281.8,32.12,39.80,68.59,22.48,-0.00,-0.00,-0.02,0.31
281.9,32.12,39.80,68.47,22.44,-0.00,0.00,-0.02,0.30
282.0,32.33,39.80,68.47,22.39,-0.00,-0.00,-0.01,0.29
282.1,32.33,39.80,68.34,22.39,0.01,-0.00,-0.02,0.29
282.2,32.12,39.80,68.34,22.39,0.00,-0.00,-0.01,0.29
282.3,32.33,39.80,68.34,22.44,-0.00,-0.00,-0.02,0.29
282.4,32.12,39.80,68.34,22.44,-0.00,-0.00,-0.01,0.28
282.5,32.54,39.80,68.22,22.39,-0.01,-0.00,-0.01,0.28
282.6,32.33,39.80,68.22,22.48,-0.01,0.00,-0.02,0.28
282.6,32.33,39.80,68.22,22.39,-0.00,-0.00,-0.02,0.28
282.7,32.33,39.80,68.09,22.39,0.00,-0.00,-0.02,0.28
282.8,32.33,39.80,68.09,22.34,0.00,0.00,-0.02,0.28
282.9,32.33,39.80,68.09,22.39,0.00,-0.00,-0.01,0.29
283.0,32.54,39.80,68.09,22.48,-0.00,0.00,-0.02,0.29
283.1,32.33,39.80,67.97,22.39,-0.01,-0.00,-0.01,0.28
283.2,32.33,39.80,67.97,22.34,-0.00,-0.00,-0.01,0.29
283.3,32.33,39.80,67.97,22.29,0.00,-0.00,-0.02,0.30
283.4,32.33,39.98,67.97,22.34,-0.00,-0.00,-0.01,0.31
283.5,32.33,39.98,67.97,22.39,0.00,0.00,-0.01,0.30
283.6,32.33,39.98,67.84,22.34,0.00,-0.00,-0.02,0.30
283.7,32.33,39.80,67.84,22.48,0.01,-0.01,-0.00,0.29
283.7,32.33,39.98,67.84,22.44,0.00,-0.00,-0.02,0.29
283.8,32.33,39.98,67.72,22.34,0.00,0.00,-0.00,0.29
283.9,32.33,39.98,67.72,22.29,0.00,0.00,-0.01,0.30
284.0,32.33,39.98,67.72,22.39,0.00,-0.00,-0.01,0.29
284.1,32.33,39.98,67.72,22.39,0.00,0.00,-0.01,0.28
284.2,32.33,39.98,67.72,22.34,0.00,-0.00,-0.01,0.29
284.3,32.12,39.98,67.59,22.39,0.00,-0.00,-0.01,0.29
284.4,32.33,39.98,67.59,22.29,0.00,0.00,-0.01,0.27
284.5,32.33,39.98,67.59,22.34,0.00,-0.00,-0.02,0.27
284.6,32.33,39.98,67.59,22.29,0.00,-0.00,-0.01,0.26
284.7,32.33,39.98,67.59,22.29,-0.00,-0.01,-0.01,0.26
284.8,32.33,39.98,67.46,22.29,-0.00,-0.00,-0.02,0.25
284.9,32.33,39.98,67.46,22.44,-0.00,-0.00,-0.01,0.25
284.9,32.33,39.98,67.46,22.29,0.00,0.00,-0.01,0.24
285.0,32.33,39.98,67.46,22.25,-0.00,-0.00,-0.00,0.24
285.2,32.33,39.98,67.46,22.34,-0.00,0.00,-0.01,0.25
285.2,32.33,40.15,67.46,22.39,-0.00,-0.00,-0.01,0.26
285.3,32.33,39.98,67.46,22.34,-0.00,-0.01,-0.00,0.25
285.4,32.12,39.98,67.34,22.44,-0.00,0.00,-0.02,0.25
285.5,32.33,39.98,67.34,22.39,0.00,0.00,-0.01,0.25
285.6,32.33,39.98,67.34,22.34,0.00,-0.00,-0.02,0.25
285.7,32.33,40.15,67.34,22.29,0.00,-0.00,-0.01,0.25
285.8,32.33,40.15,67.34,22.34,-0.00,-0.00,-0.02,0.24
285.9,32.33,40.15,67.34,22.34,0.00,-0.00,-0.01,0.25
286.0,32.12,39.98,67.34,22.34,-0.00,-0.00,-0.01,0.24
286.1,32.54,40.15,67.34,22.44,-0.00,0.00,-0.02,0.24
286.1,32.33,40.15,67.21,22.44,-0.01,0.01,-0.02,0.24
286.2,32.12,40.15,67.21,22.39,0.00,0.00,-0.00,0.23
286.3,32.12,40.15,67.21,22.39,0.00,0.00,-0.01,0.22
286.4,32.12,40.15,67.21,22.48,-0.00,0.00,-0.02,0.22
286.6,32.33,40.15,67.09,22.29,-0.00,-0.00,-0.02,0.23
286.6,32.33,40.15,67.21,22.39,0.00,0.00,-0.01,0.24
286.7,32.33,40.15,67.09,22.39,-0.00,-0.00,-0.01,0.24
286.8,32.33,40.15,67.09,22.53,-0.00,-0.00,-0.02,0.23
286.9,32.12,40.15,67.09,22.48,0.00,-0.00,-0.01,0.22
287.0,32.12,40.33,67.09,22.48,-0.00,-0.00,-0.01,0.23
287.1,32.33,40.15,67.09,22.39,0.00,0.00,-0.01,0.24
287.2,32.33,40.15,67.09,22.39,-0.00,0.00,-0.02,0.23
287.2,32.33,40.15,67.09,22.44,0.00,0.01,-0.01,0.22
287.3,32.33,40.15,66.96,22.44,0.00,-0.00,-0.02,0.23
287.4,32.54,40.15,66.96,22.44,-0.00,0.00,-0.01,0.23
287.5,32.33,40.15,66.96,22.48,0.00,0.00,-0.01,0.22
287.6,32.33,40.15,66.96,22.39,0.00,-0.01,-0.01,0.23
287.7,32.33,40.15,66.96,22.39,0.01,-0.00,-0.02,0.23
287.8,32.33,40.15,66.84,22.44,0.00,-0.00,-0.02,0.23
287.9,32.54,40.33,66.96,22.25,0.00,-0.00,-0.02,0.22
288.0,32.33,40.33,66.84,22.25,-0.00,-0.00,-0.02,0.22
288.1,32.33,40.33,66.84,22.34,-0.00,-0.00,-0.02,0.21
288.2,32.33,40.33,66.84,22.44,-0.00,-0.01,-0.02,0.21
288.3,32.33,40.15,66.71,22.39,-0.01,0.00,-0.01,0.20
288.4,32.54,40.33,66.71,22.39,-0.00,-0.01,-0.01,0.20
288.4,32.33,40.50,66.71,22.34,0.00,-0.00,-0.02,0.19
288.5,32.33,40.33,66.58,22.34,0.01,-0.00,-0.02,0.19
288.6,32.33,40.15,66.58,22.34,-0.01,-0.00,-0.01,0.18
288.7,32.33,40.33,66.58,22.34,-0.00,-0.00,-0.01,0.18
288.8,32.33,40.33,66.58,22.29,-0.01,-0.00,-0.02,0.19
288.9,32.33,40.33,66.58,22.34,0.00,0.00,-0.01,0.18
289.0,32.54,40.33,66.58,22.39,-0.00,0.00,-0.01,0.18
289.1,32.54,40.33,66.58,22.39,-0.00,-0.00,-0.01,0.17
289.2,32.54,40.33,66.46,22.25,0.00,0.00,-0.01,0.17
289.3,32.54,40.33,66.46,22.25,-0.00,0.00,-0.01,0.17
289.4,32.54,40.33,66.46,22.25,-0.00,-0.00,-0.01,0.17
289.5,32.54,40.50,66.46,22.25,0.00,-0.00,-0.01,0.16
289.5,32.33,40.33,66.33,22.29,0.00,0.00,-0.02,0.16
289.6,32.54,40.50,66.33,22.25,-0.00,0.00,-0.01,0.17
289.8,32.54,40.50,66.33,22.25,0.00,-0.00,-0.02,0.18
289.8,32.54,40.50,66.33,22.25,-0.00,-0.00,-0.02,0.18
289.9,32.33,40.50,66.21,22.25,-0.00,-0.00,-0.01,0.18
290.0,32.54,40.50,66.21,22.29,0.00,-0.01,-0.02,0.18
290.1,32.54,40.50,66.21,22.25,-0.00,-0.00,-0.02,0.18
290.2,32.54,40.50,66.21,22.29,0.01,-0.00,-0.01,0.19
290.3,32.54,40.50,66.08,22.20,-0.00,-0.01,-0.02,0.18
290.4,32.54,40.50,66.08,22.29,-0.00,-0.00,-0.01,0.19
290.5,32.54,40.50,66.08,22.20,0.00,-0.00,-0.00,0.19
290.6,32.54,40.50,66.08,22.20,-0.00,-0.00,-0.01,0.19
290.7,32.54,40.85,65.95,22.15,-0.00,0.00,-0.01,0.19
290.7,32.54,40.50,65.95,22.15,0.00,-0.00,-0.01,0.19
290.8,32.54,40.68,65.95,22.25,0.00,0.01,-0.01,0.20
290.9,32.54,40.68,65.95,22.25,0.00,-0.00,-0.01,0.20
291.0,32.54,40.68,65.83,22.20,0.01,-0.00,-0.01,0.19
291.1,32.54,40.68,65.83,22.29,0.00,-0.00,-0.00,0.19
291.2,32.54,41.02,65.83,22.11,0.00,0.00,-0.00,0.18
291.3,32.54,40.50,65.83,22.29,-0.00,-0.00,-0.01,0.19
291.4,32.54,40.68,65.70,22.29,0.00,-0.00,-0.02,0.19
291.5,32.54,40.68,65.70,22.25,-0.01,0.00,-0.01,0.19
291.6,32.33,40.68,65.70,22.20,0.01,-0.00,-0.01,0.19
291.7,32.54,40.85,65.70,22.15,0.00,-0.00,-0.01,0.19
291.8,32.54,40.85,65.57,22.15,0.00,0.00,-0.01,0.19
291.8,32.54,40.85,65.57,22.15,-0.00,-0.00,-0.01,0.18
291.9,32.54,40.68,65.57,22.20,-0.00,-0.00,-0.02,0.18
292.0,32.54,40.68,65.57,22.15,-0.00,-0.00,-0.02,0.19
292.1,32.54,40.85,65.57,22.06,0.00,-0.00,-0.02,0.18
292.2,32.54,40.68,65.45,22.06,-0.00,-0.00,-0.01,0.17
292.3,32.95,40.68,65.45,22.06,-0.00,-0.01,-0.01,0.16
292.4,32.54,40.68,65.45,21.96,-0.00,-0.01,-0.02,0.15
292.5,32.54,40.85,65.32,22.01,-0.00,-0.00,-0.02,0.14
292.6,32.54,40.68,65.32,22.06,0.00,0.00,-0.00,0.15
292.7,32.75,40.85,65.19,22.01,-0.00,0.00,-0.01,0.15
292.8,32.54,40.68,65.19,21.96,0.00,0.00,-0.01,0.16
292.9,32.54,40.85,65.19,22.01,0.00,-0.00,-0.01,0.17
293.0,32.54,40.68,65.19,21.96,-0.00,-0.00,-0.01,0.18
293.0,32.54,40.85,65.07,21.96,-0.00,0.00,-0.02,0.18
293.1,32.54,40.68,65.07,22.01,0.00,-0.00,-0.01,0.19
293.2,32.54,40.85,64.94,21.92,0.00,0.00,-0.01,0.20
293.3,32.54,40.68,64.94,22.06,-0.00,-0.01,-0.01,0.20
293.4,32.54,40.68,64.81,21.92,0.00,-0.00,-0.02,0.20
293.5,32.54,40.85,64.81,21.96,-0.00,-0.00,-0.01,0.20
293.6,32.54,40.85,64.68,22.01,-0.00,-0.01,-0.01,0.19
293.7,32.54,40.85,64.68,22.01,-0.00,0.00,-0.02,0.19
293.8,32.54,40.85,64.68,22.06,0.00,-0.00,-0.02,0.18
293.9,32.54,40.68,64.56,22.01,0.00,-0.00,-0.01,0.18
294.0,32.54,40.68,64.56,21.96,-0.01,-0.00,-0.02,0.18
294.1,32.54,40.85,64.43,21.92,0.00,-0.00,-0.02,0.18
294.1,32.75,40.85,64.43,21.92,-0.00,0.00,-0.01,0.18
294.2,32.75,40.85,64.43,22.01,-0.01,-0.00,-0.02,0.18
294.4,32.54,40.85,64.30,22.01,-0.00,0.00,-0.01,0.18
294.4,32.54,40.85,64.30,21.96,-0.00,-0.00,-0.02,0.18
294.5,32.75,40.85,64.30,22.01,-0.00,-0.01,-0.02,0.19
294.6,32.75,40.85,64.17,21.82,0.00,-0.00,-0.02,0.18
294.7,32.54,40.85,64.05,21.96,-0.00,-0.00,-0.01,0.17
294.8,32.54,40.85,64.05,21.87,0.01,-0.00,-0.01,0.17
294.9,32.54,40.85,64.05,21.92,-0.00,-0.00,-0.02,0.18
295.0,32.75,40.85,63.92,21.87,-0.01,-0.00,-0.01,0.18
295.1,32.75,40.85,63.92,21.68,-0.01,-0.00,-0.01,0.18
295.2,32.54,41.02,63.92,21.92,-0.01,0.00,-0.01,0.19
295.3,32.75,40.85,63.92,21.78,-0.00,0.00,-0.02,0.19
295.3,32.54,40.85,63.79,21.78,-0.00,-0.00,-0.01,0.17
295.4,32.75,41.20,63.79,21.73,-0.00,0.00,-0.01,0.17
295.5,32.75,41.02,63.66,21.73,-0.00,-0.00,-0.01,0.18
295.6,32.75,40.85,63.66,21.82,-0.00,-0.00,-0.01,0.18
295.7,32.75,41.02,63.53,21.78,-0.00,0.00,-0.01,0.18
295.8,32.75,40.85,63.53,21.78,0.01,-0.00,-0.01,0.18
295.9,32.54,40.85,63.53,21.82,-0.00,-0.00,-0.01,0.18
296.0,32.75,41.20,63.41,21.73,-0.00,0.00,-0.02,0.18
296.1,32.75,40.85,63.41,21.73,-0.00,-0.00,-0.01,0.19
296.2,32.75,41.02,63.41,21.78,0.00,-0.00,-0.01,0.19
296.3,32.75,40.85,63.28,21.73,-0.00,-0.00,-0.01,0.18
296.4,32.75,40.85,63.28,21.64,0.00,-0.00,-0.01,0.17
296.4,32.75,41.02,63.15,21.82,-0.01,-0.00,-0.01,0.18
296.5,32.75,41.02,63.15,21.87,-0.00,-0.01,-0.01,0.18
296.6,32.75,40.85,63.15,21.73,-0.00,0.00,-0.01,0.18
296.7,32.75,40.85,63.02,21.82,-0.00,0.00,-0.01,0.19
296.8,32.75,41.02,63.02,21.78,0.00,0.00,-0.01,0.20
296.9,32.75,40.85,63.02,21.73,-0.00,0.00,-0.00,0.19
297.0,32.75,41.02,62.89,21.73,-0.00,-0.00,-0.01,0.20
297.1,32.75,41.02,62.89,21.78,-0.00,0.00,-0.00,0.21
297.2,32.75,41.02,62.76,21.73,0.01,0.00,-0.00,0.21
297.3,32.75,41.02,62.76,21.64,-0.00,0.00,-0.02,0.21
297.4,32.75,41.02,62.76,21.82,0.01,0.00,-0.01,0.21
297.5,32.75,41.02,62.76,21.68,0.00,0.00,-0.01,0.21
297.6,32.75,40.85,62.64,21.73,-0.00,-0.00,-0.02,0.21
297.6,32.75,41.02,62.64,21.73,0.01,0.00,-0.01,0.21
297.7,32.75,41.02,62.51,21.73,-0.00,-0.00,-0.01,0.22
297.8,32.75,41.02,62.51,21.78,0.00,-0.01,-0.01,0.22
297.9,32.75,41.02,62.38,21.68,0.00,-0.01,-0.01,0.22
298.0,32.95,41.02,62.51,21.68,0.00,-0.00,-0.00,0.22
298.1,32.75,41.02,62.38,21.82,-0.00,0.01,-0.01,0.22
298.2,32.75,41.02,62.38,21.73,-0.00,0.00,-0.01,0.21
298.3,32.75,41.02,62.25,21.68,-0.00,0.00,-0.01,0.21
298.4,32.75,41.02,62.25,21.73,-0.01,-0.00,-0.01,0.22
298.5,32.75,40.85,62.25,21.64,-0.00,-0.00,-0.01,0.21
298.6,32.75,41.02,62.12,21.78,-0.00,0.00,-0.01,0.21
298.7,32.75,41.02,62.12,21.68,0.00,0.01,-0.01,0.21
298.7,32.54,41.02,62.12,21.73,-0.00,-0.00,-0.01,0.21
298.8,32.95,40.85,62.12,21.73,-0.01,0.00,-0.02,0.21
299.0,32.75,41.02,61.99,21.78,0.00,-0.00,-0.00,0.22
299.0,32.75,40.85,61.99,21.68,-0.01,0.00,-0.01,0.23
299.1,32.75,41.02,61.99,21.73,-0.00,-0.00,-0.01,0.23
299.2,32.75,41.02,61.86,21.73,-0.00,0.00,-0.00,0.23
299.3,32.75,41.02,61.86,21.78,0.00,-0.00,-0.01,0.23
299.4,32.54,41.02,61.73,21.82,-0.00,0.00,-0.01,0.23
299.5,32.75,41.02,61.73,21.73,0.00,-0.00,-0.01,0.23
299.6,32.75,41.02,61.73,21.68,-0.00,0.00,-0.01,0.23
299.7,32.75,41.02,61.60,21.82,-0.01,-0.00,-0.01,0.22
299.8,32.75,41.02,61.60,21.78,0.00,-0.00,-0.01,0.21
299.9,32.75,41.02,61.47,21.73,0.01,-0.00,-0.01,0.23
299.9,32.75,41.02,61.47,21.87,0.00,0.01,-0.01,0.23
300.0,32.75,41.20,61.47,21.82,-0.00,0.00,-0.01,0.23
300.1,32.75,41.02,61.47,21.73,-0.00,-0.01,-0.01,0.23
300.2,32.75,41.20,61.34,21.82,-0.00,-0.00,-0.01,0.22
300.3,32.75,41.02,61.34,21.87,0.00,0.00,-0.00,0.22
300.4,32.75,41.20,61.34,21.87,0.01,-0.00,-0.00,0.22
300.5,32.75,41.20,61.34,21.87,-0.00,0.00,-0.02,0.22
300.6,32.95,41.20,61.21,21.82,0.00,-0.00,-0.01,0.22
300.7,32.75,41.20,61.34,21.87,0.00,-0.01,-0.00,0.21
300.8,32.95,41.20,61.21,21.82,-0.00,-0.01,-0.01,0.20
300.9,32.95,41.20,61.21,21.87,0.00,0.00,-0.02,0.20
301.0,32.95,41.20,61.21,21.82,0.00,0.00,-0.01,0.20
301.0,32.75,41.20,61.21,21.82,0.00,-0.00,-0.01,0.19
301.1,32.75,41.37,61.08,21.87,0.00,-0.00,-0.01,0.19
301.2,32.75,41.20,61.08,21.96,-0.01,-0.00,-0.00,0.19
301.3,32.95,41.37,61.08,21.87,-0.00,-0.00,-0.01,0.18
301.4,32.95,41.37,61.08,21.87,0.00,-0.00,-0.02,0.17
301.5,32.75,41.37,61.08,21.87,0.00,-0.01,-0.02,0.17
301.6,32.75,41.37,61.08,21.78,-0.00,-0.00,-0.01,0.16
301.7,32.95,41.37,60.95,21.82,0.00,-0.00,-0.01,0.16
301.8,32.75,41.37,60.95,21.92,-0.00,-0.00,-0.01,0.16
301.9,32.95,41.54,60.95,21.87,-0.00,0.00,-0.00,0.17
302.0,32.75,41.37,60.95,21.87,-0.00,-0.00,-0.01,0.17
302.1,32.75,41.54,60.95,21.87,0.01,-0.00,-0.00,0.17
302.2,32.75,41.37,60.95,21.78,-0.00,0.00,-0.01,0.17
302.2,32.75,41.54,60.95,21.92,-0.01,-0.00,-0.00,0.18
302.3,32.75,41.54,60.82,21.78,0.00,-0.00,-0.01,0.17
302.4,32.95,41.54,60.82,21.73,0.00,-0.00,-0.01,0.17
302.5,32.95,41.54,60.82,21.78,0.00,-0.00,-0.01,0.18
302.6,32.75,41.71,60.82,21.82,-0.00,0.01,-0.01,0.19
302.7,32.95,41.54,60.82,21.68,-0.00,0.00,-0.02,0.18
302.8,32.95,41.71,60.82,21.82,-0.00,-0.01,-0.03,0.18
302.9,32.95,41.54,60.82,21.68,0.00,-0.01,-0.02,0.18
303.0,33.36,41.54,60.82,21.78,0.00,-0.00,-0.01,0.18
303.1,32.95,41.71,60.69,21.73,-0.00,-0.00,-0.01,0.18
303.2,32.75,41.71,60.69,21.68,0.00,0.00,-0.02,0.18
303.3,32.95,41.71,60.82,21.78,-0.00,-0.00,-0.02,0.18
303.4,32.75,41.88,60.69,21.82,-0.00,0.00,-0.02,0.17
303.4,32.95,41.71,60.69,21.73,-0.00,0.00,-0.02,0.17
303.6,32.75,41.71,60.69,21.64,0.00,-0.01,-0.02,0.15
303.6,32.95,42.22,60.69,21.64,-0.01,0.00,-0.01,0.15
303.7,32.75,41.71,60.69,21.82,-0.00,-0.01,-0.01,0.16
303.8,32.75,41.71,60.69,21.78,-0.00,0.00,-0.03,0.15
303.9,32.75,41.71,60.69,21.78,-0.00,-0.01,-0.01,0.14
304.0,32.95,41.71,60.69,21.78,0.01,0.00,-0.01,0.14
304.1,32.95,41.71,60.69,21.68,0.00,0.00,-0.01,0.14
304.2,32.95,41.88,60.69,21.64,0.00,0.00,-0.01,0.12
304.3,32.95,41.71,60.69,21.64,0.00,0.00,-0.01,0.11
304.4,32.75,41.71,60.69,21.73,0.01,-0.00,-0.01,0.10
304.5,32.95,41.88,60.56,21.68,-0.00,-0.00,-0.01,0.10
304.5,32.75,41.71,60.69,21.64,-0.00,-0.00,-0.01,0.09
304.6,32.75,41.71,60.69,21.64,-0.00,-0.00,-0.01,0.09
304.7,32.75,41.71,60.69,21.59,-0.00,-0.00,-0.00,0.08
304.8,32.95,41.71,60.69,21.64,-0.00,-0.00,-0.01,0.08
304.9,32.95,41.71,60.69,21.54,0.00,-0.01,-0.02,0.09
305.0,32.75,41.71,60.69,21.68,0.00,0.00,-0.01,0.10
305.1,32.95,41.88,60.69,21.59,-0.00,-0.00,-0.01,0.11
305.2,32.75,41.88,60.69,21.64,-0.00,-0.00,-0.01,0.12
305.3,32.75,41.71,60.69,21.64,0.00,0.00,-0.01,0.12
305.4,32.75,41.71,60.56,21.54,0.01,-0.00,-0.02,0.11
305.5,32.75,41.71,60.69,21.68,-0.00,-0.00,-0.02,0.11
305.6,33.16,41.71,60.56,21.73,-0.00,-0.00,-0.00,0.10
305.6,32.75,41.71,60.56,21.73,-0.01,-0.00,-0.01,0.10
305.7,32.75,41.71,60.56,21.78,0.00,-0.01,-0.01,0.10
305.8,32.75,41.71,60.56,21.68,0.00,-0.00,-0.01,0.11
305.9,32.95,41.71,60.56,21.68,0.00,-0.00,-0.01,0.12
306.0,32.75,41.71,60.56,21.78,0.00,-0.00,-0.01,0.12
306.1,32.75,41.71,60.56,21.73,-0.01,-0.00,-0.01,0.12
306.2,32.75,41.71,60.56,21.87,0.01,-0.00,-0.01,0.13
306.3,32.75,41.71,60.56,21.68,-0.00,0.00,-0.01,0.15
306.4,32.75,41.71,60.56,21.82,-0.00,-0.00,-0.01,0.15
306.5,32.75,41.71,60.43,21.87,-0.00,-0.00,-0.01,0.14
306.6,32.75,41.71,60.43,21.78,0.00,-0.00,-0.01,0.14
306.7,32.75,41.71,60.43,21.82,-0.00,-0.01,-0.01,0.14
306.8,32.75,41.71,60.43,21.78,0.00,-0.00,-0.00,0.14
306.8,32.75,41.71,60.43,21.82,0.00,0.00,-0.01,0.15
306.9,32.75,41.71,60.43,21.78,-0.00,-0.00,-0.01,0.15
307.0,32.54,41.71,60.43,21.92,0.01,0.00,-0.01,0.15
307.1,32.75,41.71,60.43,21.82,-0.01,-0.00,-0.00,0.15
307.2,32.75,41.88,60.43,21.78,0.00,-0.00,-0.01,0.15
307.3,32.75,41.71,60.43,21.82,-0.01,0.00,-0.01,0.15
307.4,32.75,41.71,60.29,21.78,0.00,-0.00,-0.01,0.15
307.5,32.75,41.88,60.43,21.78,0.01,-0.00,-0.01,0.14
307.6,32.75,41.71,60.43,21.82,0.00,-0.00,-0.01,0.13
307.7,32.75,41.88,60.43,21.78,-0.01,-0.00,-0.01,0.13
307.8,32.54,41.88,60.29,21.78,-0.00,0.00,-0.01,0.13
307.9,32.75,41.88,60.29,21.78,0.00,-0.00,-0.01,0.12
308.0,32.75,41.88,60.29,21.68,-0.00,-0.00,-0.01,0.10
308.0,32.75,41.88,60.29,21.73,-0.00,0.00,-0.01,0.10
308.2,32.75,42.05,60.29,21.64,-0.00,-0.00,-0.01,0.10
308.2,32.75,41.88,60.29,21.68,0.00,-0.00,-0.02,0.09
308.3,32.54,41.88,60.29,21.68,0.00,0.00,-0.01,0.09
308.4,32.75,42.05,60.29,21.64,-0.00,0.00,-0.01,0.08
308.5,32.75,41.88,60.29,21.59,-0.01,-0.01,-0.02,0.07
308.6,32.75,41.88,60.29,21.54,0.00,-0.00,-0.02,0.07
308.7,32.75,41.88,60.16,21.49,-0.00,-0.01,-0.02,0.08
308.8,32.75,41.88,60.16,21.64,-0.00,-0.00,-0.00,0.09
308.9,32.54,41.88,60.16,21.64,0.00,0.00,-0.01,0.08
309.0,32.75,41.88,60.16,21.68,-0.01,0.00,-0.01,0.08
309.1,32.54,41.88,60.16,21.64,0.00,-0.00,-0.02,0.08
309.1,32.75,42.05,60.16,21.59,0.00,0.00,-0.00,0.09
309.2,32.75,41.88,60.16,21.59,0.00,-0.01,-0.02,0.10
309.3,32.75,41.88,60.16,21.64,-0.00,-0.00,-0.01,0.10
309.4,32.75,41.88,60.16,21.64,-0.00,0.00,-0.01,0.10
309.5,32.54,41.88,60.03,21.68,0.00,-0.00,-0.01,0.10
309.6,32.54,41.88,60.03,21.73,0.01,-0.01,-0.01,0.11
309.7,32.54,41.88,60.03,21.73,0.00,0.00,-0.01,0.11
309.8,32.54,42.05,60.03,21.68,-0.00,0.01,-0.01,0.11
309.9,32.54,41.88,60.03,21.78,-0.00,-0.00,-0.00,0.11
310.0,32.75,41.88,60.03,21.82,0.00,-0.00,-0.00,0.11
310.1,32.54,41.88,60.03,21.78,-0.00,0.00,-0.01,0.12
310.2,32.54,41.88,60.03,21.82,-0.00,-0.00,-0.00,0.13
310.3,32.54,41.88,60.03,21.78,-0.01,-0.01,-0.00,0.14
310.3,32.54,41.88,60.03,21.78,0.00,0.00,-0.01,0.14
310.4,32.54,42.05,60.03,21.87,-0.00,-0.01,-0.01,0.13
310.5,32.54,42.05,59.90,21.87,-0.00,-0.01,0.00,0.14
310.6,32.54,41.88,60.03,21.92,-0.00,0.00,-0.01,0.14
310.7,32.54,41.88,60.03,21.73,-0.00,-0.00,-0.01,0.14
310.8,32.54,41.88,59.90,21.87,-0.01,-0.00,-0.00,0.14
310.9,32.54,42.05,59.90,21.96,0.00,-0.00,-0.01,0.15
311.0,32.54,42.05,60.03,21.87,-0.00,0.00,-0.01,0.14
311.1,32.54,42.05,59.90,21.87,-0.00,0.00,-0.01,0.14
311.2,32.54,42.05,60.03,21.87,0.00,-0.00,-0.01,0.13
311.3,32.54,42.05,59.90,21.92,0.00,-0.00,-0.01,0.14
311.4,32.54,42.22,59.90,21.92,0.00,-0.00,-0.00,0.14
311.4,32.54,42.05,59.90,21.92,-0.00,-0.00,-0.01,0.13
311.5,32.54,42.05,59.90,21.82,-0.00,-0.01,-0.01,0.12
311.6,32.54,42.05,59.90,21.96,-0.00,0.00,-0.00,0.12
311.7,32.54,42.05,59.90,21.92,0.00,-0.00,-0.01,0.12
311.8,32.33,42.05,59.90,21.92,-0.00,-0.01,-0.01,0.13
311.9,32.54,42.38,59.90,21.96,0.00,0.00,-0.01,0.13
312.0,32.54,42.22,59.90,21.96,-0.00,-0.00,-0.00,0.13
312.1,32.54,42.05,59.77,22.01,0.00,0.00,-0.00,0.13
312.2,32.54,42.05,59.77,22.01,0.00,0.00,-0.01,0.14
312.3,32.33,42.22,59.77,22.06,-0.01,0.01,-0.01,0.16
312.4,32.54,42.22,59.77,22.01,-0.00,0.00,-0.01,0.18
312.5,32.54,42.22,59.77,21.96,-0.00,-0.00,-0.01,0.16
312.6,32.54,42.22,59.77,22.01,0.00,-0.00,-0.01,0.16
